"","Date","ID","Site","randLat","randLon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"302","2025-04-18","631",4,45.4106752286409,-73.9262877886315,3,8.35342498024908,6.7842702843743,7.34380861279863,7.87260067723732,8.12057634472746,6.97565612830678,7.03232419299433,7.30667615561815,1200.2,1200.2,1200.2,1200.2,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.706087329604,392.595409522269,797.00021314403,5848.30141559658,125.555816412474
"303","2025-04-22","631",4,45.4126457029895,-73.9284426444283,3,8.30903748630749,8.99182620685168,8.2383534580969,8.16931843609051,7.65479867687227,8.3553537591942,7.22300994550513,7.14856229193018,1200.2,1200.2,950.575,756.422222222222,180,180,173.75,168.888888888889,0,0,0,0,0,0,10,17.7777777777778,0,0,0,0,0,0,10,17.7777777777778,0,0,0,0,0,0,446.542775106708,500.817507781656,0,0,11.1803398874989,12.539246564388,0,0,0,0,0,0,17.8885438199983,20.0627945030208,0,0,0,0,0,0,17.8885438199983,20.0627945030208,0,0,0,0,0,300.727442474177,1205.066835331,5950.68634267655,46.3256131962916
"304","2025-04-24","631",4,45.4101169505904,-73.9292603736068,3,5.74240176888034,7.3874759907119,7.92541959335572,8.3419569319034,5.74233641968085,6.88234404913219,7.20941133424365,7.46138024888322,201.7,867.366666666667,816.161538461538,816.161538461539,155,171.666666666667,170.384615384615,170.384615384615,0,0,0,0,40,13.3333333333333,15.3846153846154,15.3846153846154,0,0,0,0,40,13.3333333333333,15.3846153846154,15.3846153846154,0,0,0,0,0,576.484243785841,505.610129016521,490.513874662891,0,14.4337567297406,12.6592420885458,12.2812687697269,0,0,0,0,0,23.094010767585,20.2547873416733,19.650030031563,0,0,0,0,0,23.094010767585,20.2547873416733,19.650030031563,0,0,0,0,339.518074556392,704.742694058931,1324.57656364159,5216.2259413916,20.4694190628209
"305","2024-11-15","633",6,45.4602980617925,-73.6414413819192,3,7.77814948772432,7.2378733406171,6.90229869767499,6.02751037881576,7.12230130660073,6.64399706078866,6.73652978084861,6.07425682277943,2289.3,2959.475,3114.13076923077,3642.96730769231,30,38.75,40.7692307692308,42.2115384615385,95,102.5,104.230769230769,103.269230769231,0,0,0,0,15,18.75,19.6153846153846,18.1730769230769,35,33.75,33.4615384615385,44.0384615384615,0,0,0,0,0,1340.35,1287.76662571589,1830.76835115121,0,17.5,16.8134561495341,15.9476306414753,0,15,14.4115338424578,14.9142850125609,0,0,0,0,0,7.5,7.20576692122892,9.07641017800853,0,2.5,2.40192230707631,33.3289967013131,0,0,0,0,51.0977206419656,665.839253705266,3317.89624125749,13326.7996192475,17.4866252964771
"306","2024-11-18","633",6,45.4583765504605,-73.6348142029902,3,7.63393892587186,5.17144807448129,5.2679116526318,5.38193710275539,6.21682745489111,5.0987066708494,5.64786725910964,6.33479185673799,2753.6,2753.6,2753.6,2592.10980392157,5,5,5,4.01960784313725,0,0,0,0,0,0,0,0,90,90,90,77.2549019607843,105,105,105,149.705882352941,0,0,0,0,0,0,0,1691.75386179608,0,0,0,2.00489596815826,0,0,0,0,0,0,0,0,0,0,0,26.9130772207527,0,0,0,98.3382517879278,0,0,0,0,0,0,1178.4880857043,8045.95091454765,189.037500818461
"307","2024-11-29","633",6,45.4593042653822,-73.6387056499421,3,9.83374973785598,8.87793053992192,7.53808163118677,5.67111764940831,3.53423347679638,4.42462494447904,5.57508248605937,6.2372023762209,2289.3,2289.3,3135.43846153846,4041.41568627451,30,30,32.3076923076923,30.6862745098039,95,95,93.4615384615385,75.8823529411765,0,0,0,0,15,15,12.6923076923077,24.1176470588235,35,35,51.9230769230769,79.6078431372549,0,0,0,0,0,0,2065.39839116592,2475.05331161755,0,0,5.63300712149108,14.2835432523984,0,0,3.75533808099405,36.0514338460059,0,0,0,0,0,0,5.63300712149108,31.6181258513679,0,0,41.3087188909346,49.8281360002047,0,0,0,0,0,269.462570917475,1981.45325538944,11612.823918439,176.896083777626
"308","2024-12-06","633",6,45.4628706105828,-73.6401360704882,3,7.90779421688973,6.98103848509253,6.63296668582053,7.41723917046836,5.43188138386127,6.00581424042081,6.52372932667505,6.50519857135833,4970,4970,4970,5877.84117647059,65,65,65,56.1764705882353,125,125,125,103.823529411765,0,0,0,0,30,30,30,40.5882352941177,30,30,30,56.1764705882353,0,0,0,13.8235294117647,0,0,0,1947.27279230995,0,0,0,19.6364007723951,0,0,0,42.5157410295777,0,0,0,0,0,0,0,42.3868736618252,0,0,0,59.233337195317,0,0,0,47.734560177026,114.996497733983,678.38439688563,2791.4098437862,16979.3993666838,111.84698265325
"309","2024-12-08","633",6,45.4620969395497,-73.6404683533836,3,9.44007147343723,8.76661455258779,8.4516881439647,6.89542676610232,6.69523759788564,6.6667725550776,6.72136637328104,6.251781843891,4970,4970,4970,5681.93653846154,65,65,65,57.6923076923077,125,125,125,109.134615384615,0,0,0,0,30,30,30,30.9615384615385,30,30,30,54.0384615384615,0,0,0,8.36538461538461,0,0,0,1699.51932431991,0,0,0,15.9183436688109,0,0,0,33.0436602718721,0,0,0,0,0,0,0,30.4707906024715,0,0,0,50.0885339853585,0,0,0,39.0037850582322,94.3439970895685,661.706602947206,3008.50696930525,18035.427688789,57.3651477372777
"310","2024-12-13","633",6,45.4604948201416,-73.640290675383,3,6.7131607632122,6.56925159347395,6.34097699431878,6.81935554071253,5.75434909432457,5.65689630804375,5.59619714469112,6.16960899539445,4970,3629.65,4557.84166666667,4592.20961538462,65,47.5,45.4166666666667,45.8653846153846,125,110,102.5,102.884615384615,0,0,0,0,30,22.5,16.25,16.4423076923077,30,32.5,60.8333333333333,60.7692307692308,0,0,0,0,0,1895.54114832678,2291.00879862535,2199.8664162884,0,24.7487373415292,15.7333365433998,15.2663012793254,0,21.2132034355964,17.1225529107612,16.7257625004578,0,0,0,0,0,10.6066017177982,11.8944219164814,11.6036056964364,0,3.53553390593274,50.8041396547624,49.1534673081797,0,0,0,0,664.759929990235,2080.38291326696,5192.70227172916,12772.2344318671,26.0839340563233
"311","2024-12-18","633",6,45.4640676211282,-73.6424060375272,3,8.89958629828114,8.558685921102,7.25278535107788,6.6360918514873,5.79723224983853,5.36027042819851,5.73267597701722,5.94847399435173,10231.2,10231.2,10416.5833333333,9213.54528301887,10,10,8.33333333333333,21.0377358490566,0,0,0,30.6603773584906,0,0,0,0,175,175,166.666666666667,127.169811320755,250,250,216.666666666667,146.981132075472,35,35,62.5,66.8867924528302,0,0,432.962187795431,2484.7177442678,0,0,3.89249472080761,25.6334834093635,0,0,0,54.2965303453837,0,0,0,0,0,0,19.4624736040381,59.5779179049318,0,0,77.8498944161523,106.221555571007,0,0,64.2261628933257,77.9498508355405,23.0173390192363,649.640678328363,3692.97888730435,13756.4311485161,54.2591412393834
"312","2024-12-20","633",6,45.4621337973078,-73.6435589983036,3,5.38697231132346,5.177065894191,3.98355286656272,4.53251084374361,4.28364632522432,4.80261676081928,4.65388126096751,5.12574313611015,11343.5,11343.5,8971.53571428571,7593.02075471698,0,0,18.9285714285714,25.8490566037736,0,0,36.0714285714286,51.3207547169811,0,0,0,0,125,125,102.5,92.1698113207547,50,50,51.4285714285714,59.811320754717,200,200,128.571428571429,88.1132075471698,0,0,3308.72142668367,3559.07535790053,0,0,27.8856574265318,26.5977126159484,0,0,53.4278295182667,53.0071742549664,0,0,0,0,0,0,39.6499102724758,47.2463819734284,0,0,18.3374953650638,43.5444320399704,0,0,99.4490316197694,99.1270863350831,381.853908056529,795.667225107932,3746.62513342518,12289.0167582587,133.673325153088
"313","2024-12-26","633",6,45.4636220487795,-73.642465450174,3,8.69264963692001,7.26025575050318,6.60309153714324,6.45889630043945,5.06876768386333,5.44028435391025,5.38312665440996,5.8695248718468,10787.35,10787.35,10163.5333333333,9077.18269230769,5,5,11.25,22.5961538461539,0,0,10.4166666666667,36.0576923076923,0,0,0,0,150,150,146.25,116.826923076923,150,150,165,121.153846153846,117.5,117.5,87.0833333333333,78.8461538461539,786.514872713796,786.514872713796,1720.8382013285,2682.49468436665,7.07106781186548,7.07106781186548,17.597133030954,27.5910326547641,0,0,36.0843918243516,57.1833698098095,0,0,0,0,35.3553390593274,35.3553390593274,43.8035386698381,59.7218129933247,141.42135623731,141.42135623731,105.183821777098,103.159002461436,116.67261889578,116.67261889578,83.9766832718067,86.4587365288896,353.31712529583,787.519811722982,4087.65793390328,14884.1812842454,49.6635135860585
"314","2024-12-31","633",6,45.4608669582287,-73.6431649112736,3,6.7147020481068,6.1994498868213,5.52112011372429,4.93335552286195,4.51330158582779,5.36047812362686,5.1971106085994,5.7641543307667,2289.3,2289.3,3294.59166666667,4680.98461538462,30,30,39.5833333333333,35.9615384615385,95,95,97.5,82.2115384615385,0,0,0,0,15,15,34.5833333333333,57.3076923076923,35,35,42.9166666666667,49.5192307692308,0,0,0,26.9230769230769,0,0,1261.92315099421,2877.838100093,0,0,15.4417281965773,20.1474579123974,0,0,20.0567377026456,39.1254074906859,0,0,0,0,0,0,35.8315714859328,46.8357741858693,0,0,22.1008364026561,24.359634229373,0,0,0,68.9284500168069,0,1533.40732724241,3818.22668720661,12385.0256313709,154.046016727231
"315","2024-11-17","634",5,45.4596155095105,-73.6407810629675,3,4.29216765534363,3.98835607701734,5.50681277687832,6.23400265446984,6.07139921944458,5.56087196455618,6.01974250400642,6.70586908522611,2289.3,2289.3,2289.3,3251.72352941177,30,30,30,35.8823529411765,95,95,95,97.3529411764706,0,0,0,0,15,15,15,15,35,35,35,47.3529411764706,0,0,0,0,0,0,0,1883.46013205358,0,0,0,11.7773461506802,0,0,0,10.6935934641481,0,0,0,0,0,0,0,7.34846922834953,0,0,0,36.0465385463913,0,0,0,0,203.702598252417,516.819191776628,1839.53679093357,8720.68886530057,98.1671239363243
"316","2024-11-18","634",5,45.4631166194524,-73.6392617994012,3,7.67721188833305,6.05421053726875,7.09672330710997,7.73988390856169,7.25723076298193,6.14284638528692,6.51150116306161,6.66382149365399,4970,4970,5120.67692307692,5440.67307692308,65,65,63.4615384615385,59.9038461538462,125,125,114.230769230769,105.480769230769,0,0,0,0,30,30,25.3846153846154,25.6730769230769,30,30,43.8461538461538,58.9423076923077,0,0,0,0.673076923076923,0,0,367.797811652558,990.734782008052,0,0,3.75533808099405,10.0240096384017,0,0,26.2873665669584,31.9506300435687,0,0,0,0,0,0,11.2660142429822,25.0299594242236,0,0,33.7980427289465,49.7674645516874,0,0,0,4.85362671697075,379.228420222707,789.916817604734,4368.6416168434,17375.485976288,173.395782781368
"317","2024-11-29","634",5,45.4587917979759,-73.6427353486274,3,0.0257487967423295,2.37357169137012,4.4831268237201,6.32186455936879,0.0128331862550331,5.63562487043834,6.23795115670005,7.2445671107371,2289.3,2289.3,2289.3,2638.936,30,30,30,33,95,95,95,92.2,0,0,0,0,15,15,15,18.4,35,35,35,42.8,0,0,0,0,0,0,0,982.179525499388,0,0,0,9.5831484749991,0,0,0,7.83503382902976,0,0,0,0,0,0,0,18.9370600912063,0,0,0,21.4799384333857,0,0,0,0,0,95.2889506167791,1073.83729906519,11625.9747059894,212.8988903012
"318","2024-12-06","634",5,45.4620413163056,-73.6423454156329,3,4.05448110332185,4.86107638456375,5.44412405792293,6.02025343898215,4.83314182243932,5.5737844937634,5.23626902782144,5.75127232252025,4970,4970,7094.5,6735.51764705883,65,65,43.3333333333333,37.9411764705882,125,125,83.3333333333333,75.6862745098039,0,0,0,0,30,30,61.6666666666667,68.4313725490196,30,30,36.6666666666667,49.7058823529412,0,0,66.6666666666667,60.1960784313725,0,0,3138.09447102711,3296.7853021212,0,0,32.0037876546265,28.9167161100329,0,0,61.5457454896664,56.6570349369179,0,0,0,0,0,0,46.7747665721464,50.7591390399643,0,0,9.84731927834662,44.1634664027393,0,0,98.4731927834662,91.3945336675762,50.0397424276002,1384.51765417676,4341.69864637337,14197.7585796122,48.3802010844799
"319","2024-12-08","634",5,45.4621383827067,-73.6421366822937,3,6.8413009838256,5.15993760637437,5.6967678769728,6.13447975789995,7.14411847787639,5.8928411766586,5.47194464454938,5.8235451922124,4970,4970,7094.5,6831.38301886793,65,65,43.3333333333333,39.1509433962264,125,125,83.3333333333333,76.8867924528302,0,0,0,0,30,30,61.6666666666667,68.4905660377359,30,30,36.6666666666667,51.8867924528302,0,0,66.6666666666667,58.5849056603774,0,0,3109.94955746874,3219.00289941417,0,0,31.7167523708273,29.2984616466824,0,0,60.9937545592833,57.6730374202974,0,0,0,0,0,0,46.3552534650553,51.8928713947929,0,0,9.75900072948533,51.274397711408,0,0,97.5900072948533,90.0607559805012,0,1213.80117151074,4283.67123125227,13829.0481953179,29.0176614378955
"320","2024-12-13","634",5,45.4610334093908,-73.6423406422551,3,6.81073006095157,6.66598466921062,6.64629249430126,5.78516363034706,4.81934694300646,5.72107782741777,5.77178241158481,5.89580272480457,4970,4299.825,3853.04166666667,4629.17058823529,65,56.25,50.4166666666667,40.1960784313726,125,117.5,112.5,90.8823529411765,0,0,0,0,30,26.25,23.75,46.5686274509804,30,31.25,32.0833333333333,42.4509803921569,0,0,0,23.5294117647059,0,1340.35,1380.36923351447,2747.6674170135,0,17.5,18.0225027690553,21.7016309136831,0,15,15.4478595163331,39.1625571477775,0,0,0,0,0,7.5,7.72392975816656,42.2432266295844,0,2.5,2.57464325272219,20.0841367506699,0,0,0,65.0791373455968,365.929676208712,783.84313270559,4443.6222757454,14693.5137789554,106.143412737041
"321","2024-12-18","634",5,45.4637193341461,-73.6441041544106,3,4.32851007039615,6.09521614140103,5.84265456079599,6.38416813278565,4.46927639633897,5.64189195841864,5.38223148729953,6.39865974453611,11343.5,11343.5,11025.7,10806.2647058824,0,0,2.85714285714286,5.09803921568628,0,0,0,3.52941176470588,0,0,0,0,125,125,139.285714285714,138.137254901961,50,50,107.142857142857,123.627450980392,200,200,152.857142857143,132.745098039216,0,0,521.454282972888,731.799654502113,0,0,4.68807230938495,6.89131308811546,0,0,0,13.1641223652418,0,0,0,0,0,0,23.4403615469248,31.6537641413107,0,0,93.7614461876991,94.8371152628154,0,0,77.3531931048517,79.0652497971783,0,602.788409816714,2855.53392149714,15620.7988154478,77.0879914370505
"322","2024-12-20","634",5,45.4624840527919,-73.639924859975,3,7.9617342548765,7.86240056236475,7.6370000192425,7.24790686797009,6.83357362660233,6.53817570396336,6.73831535490158,6.40696820824956,4970,4970,4970,5632.04423076923,65,65,65,59.2307692307692,125,125,125,107.5,0,0,0,0,30,30,30,27.6923076923077,30,30,30,58.2692307692308,0,0,0,4.51923076923077,0,0,0,1392.92802333838,0,0,0,12.9245402461036,0,0,0,32.637341779492,0,0,0,0,0,0,0,28.2055052765142,0,0,0,51.4865736865925,0,0,0,28.0625983623695,385.800677521456,792.951149532,4046.31549800101,17483.8357387472,100.671281102511
"323","2024-12-26","634",5,45.4635591508917,-73.6455547744131,3,7.30683071915443,8.05990548452045,6.55341409677575,6.49785935084304,7.62373037142924,8.53082955363065,7.96344261774076,6.92202710355625,11343.5,11343.5,10711.325,9712.93333333333,0,0,6.25,13.3333333333333,0,0,13.75,24.1176470588235,0,0,0,0,125,125,108.75,106.470588235294,50,50,58.75,86.6666666666667,200,200,172.5,123.235294117647,0,0,1143.64760555069,2183.24545634857,0,0,11.3066754216661,15.4164414397962,0,0,24.8746859276655,28.2082591159565,0,0,0,0,0,0,29.397356096332,36.7599526339066,0,0,15.8293455903326,57.4166061925177,0,0,49.749371855331,75.271664850804,133.021662783498,909.999587810329,4729.42314992042,14811.4782694302,37.9742450335431
"324","2024-12-31","634",5,45.4622826370124,-73.6420021899568,3,6.33173640454725,5.53214078190731,5.93477188777946,6.0950450178928,6.55943105085955,5.72164723270911,5.39005789238929,5.82437863905348,4970,6563.375,6931.07692307692,6961.40588235294,65,48.75,45,40.1960784313726,125,93.75,86.5384615384615,77.9411764705882,0,0,0,0,30,53.75,59.2307692307692,68.1372549019608,30,35,36.1538461538462,54.2156862745098,0,50,61.5384615384615,57.6470588235294,0,3186.75,3061.73036483017,3159.67948984778,0,32.5,31.224989991992,29.8154453985468,0,62.5,60.0480576769077,59.0946399480379,0,0,0,0,0,47.5,45.6365238344498,53.5440079216501,0,10,9.60768922830523,58.816430944249,0,100,96.0768922830523,88.9289207242305,324.204109004657,1143.08124743058,4304.51794455432,14365.9741580047,11.1384707324989
"325","2025-01-04","634",5,45.4605248378765,-73.6546261278828,3,5.6327392399644,4.38361377333782,6.55201969931299,5.41883286489494,5.43853458565087,4.50751174490246,6.28945591638789,6.06941435511157,7485.5,8309.05,8080.08571428571,7804.16274509804,30,15,21.0714285714286,31.2745098039216,15,10,10.3571428571429,13.6274509803922,0,7.5,6.42857142857143,6.1764705882353,120,60,67.1428571428571,61.5686274509804,45,200,176.428571428571,170.980392156863,0,0,0,0,0,950.953628382233,1028.69561234465,1256.84930074544,0,17.3205080756888,23.7112900265944,33.1035215234709,0,5.77350269189626,4.98624481575437,17.2938842187794,0,8.66025403784439,7.70328886519643,7.45575182621563,0,69.2820323027551,60.5651043764631,55.113430269567,0,178.978583448784,160.569043038867,156.150631147758,0,0,0,0,357.828319200676,875.443186569186,4647.23329110727,15658.4111291051,141.445111665508
"326","2025-01-07","634",5,45.4616167821572,-73.6421337650181,3,5.51813521743526,6.12882935380766,5.77557983311401,6.1854044848389,4.12446785328346,5.60363032273893,5.75886534881574,5.90008421537416,4970,4970,5501.125,5836.044,65,65,59.5833333333333,42,125,125,114.583333333333,87.3,0,0,0,0,30,30,37.9166666666667,54.6,30,30,31.6666666666667,40.1,0,0,16.6666666666667,44,0,0,1839.87097034004,3116.13931293457,0,0,18.7638837486628,26.5921578128375,0,0,36.0843918243516,50.1651354660438,0,0,0,0,0,0,27.4241377865072,44.4104234868991,0,0,5.77350269189626,16.8574455178641,0,0,57.7350269189626,83.6903915192961,390.527655502178,802.581353750766,4685.4453643339,15169.9632507202,80.8117621243545
"327","2025-01-11","634",5,45.4619482855997,-73.639244072527,3,11.6606433838008,9.87975160397506,8.14342389589492,7.15471883034996,7.83013409899256,7.74878577823133,6.74426469487204,6.18217117584442,7789.2,5674.8,5912.78461538461,5935.93725490196,45,60,58.0769230769231,57.5490196078431,85,115,107.307692307692,100.294117647059,0,0,0,0,0,22.5,18.4615384615385,15.8823529411765,145,58.75,72.3076923076923,79.2156862745098,0,0,0,0,0,1409.6,1329.02916060694,1210.60241829608,0,10,9.47330933431342,8.68173652097366,0,20,24.5471811531203,28.3797773899987,0,0,0,0,0,15,15.191090506255,15.1230249075025,0,57.5,56.0734408542116,53.4076075949823,0,0,0,0,548.500408006202,1697.19550304647,4990.85233060052,15801.870722718,72.5336094880521
"328","2025-01-18","634",5,45.4639522177029,-73.6421942052148,3,7.23318721571339,8.0897135974477,6.86903683300183,6.69535691054333,5.87038815342676,5.54968689785441,5.5595870143821,5.99361115598523,10231.2,10231.2,9592.90769230769,8890.44423076923,10,10,16.9230769230769,24.4230769230769,0,0,19.2307692307692,38.4615384615385,0,0,0,0,175,175,145,117.884615384615,250,250,185.384615384615,132.307692307692,35,35,55,65.4807692307692,0,0,2092.41589933006,2677.02937537725,0,0,21.6543357416074,27.6116955568357,0,0,46.9417260124257,58.2551728035463,0,0,0,0,0,0,54.2755316264459,62.5076164288311,0,0,101.045813422706,106.100495916776,0,0,65.6378955583841,79.8543994600308,0,707.519895117633,4047.6810943252,13899.9909203531,65.7597818666891
"329","2025-01-25","634",5,45.4614431030922,-73.645021782915,3,0.0277841768451265,0.464574806163988,1.56757512265298,3.02748194028158,0.0109957556558429,2.08825333651308,3.27762530830683,4.39978178887082,4300,4300,5809.32142857143,6227.05294117647,35,35,27.5,24.9019607843137,65,65,51.0714285714286,49.4117647058824,0,0,0,0,110,110,113.214285714286,105.392156862745,90,90,81.4285714285714,72.7450980392157,0,0,42.8571428571429,58.8235294117647,0,0,2999.23016152699,3380.51403418788,0,0,14.9035359769212,16.8371671037153,0,0,27.6779953857108,34.1122713817701,0,0,0,0,0,0,6.3872297043948,29.9306387712475,0,0,17.0326125450528,22.1430288237674,0,0,85.163062725264,92.0357986616845,0,0,0,9699.31312535152,237.464161631639
"330","2025-01-27","634",5,45.4630059266548,-73.6408464242719,3,8.4376955276673,6.94330532104808,6.61132502121764,7.22370989370785,5.81853137058376,5.51067358617715,6.24396717807417,6.39644126252419,4970,4970,5345.8,6497.22745098039,65,65,61.0714285714286,49.4117647058824,125,125,116.071428571429,92.3529411764706,0,0,0,0,30,30,40.3571428571429,60.4901960784314,30,30,45.7142857142857,64.8039215686275,0,0,2.5,28.3333333333333,0,0,1406.11484594965,2555.32726742219,0,0,14.6993683051833,26.2801647411794,0,0,33.407655239053,54.8393375340774,0,0,0,0,0,0,38.7528800773015,55.6440014912729,0,0,58.7974732207334,76.5046455080586,0,0,9.35414346693485,64.4411876571705,338.455469992677,772.168996311151,3730.9883653184,16705.9085685824,93.0979689823144
"331","2025-02-05","634",5,45.4607465062872,-73.6431282403252,3,5.98194131956207,7.01561461886794,5.82785456570118,4.97620318607212,4.6958839860551,5.31723046575444,5.4120873027844,5.7846591719835,2289.3,2289.3,3294.59166666667,4320.25098039216,30,30,39.5833333333333,36.5686274509804,95,95,97.5,85.0980392156863,0,0,0,0,15,15,34.5833333333333,53.5294117647059,35,35,42.9166666666667,49.3137254901961,0,0,0,19.6078431372549,0,0,1261.92315099421,2601.23643803269,0,0,15.4417281965773,18.6142471262856,0,0,20.0567377026456,35.390538228154,0,0,0,0,0,0,35.8315714859328,45.7853046036286,0,0,22.1008364026561,24.6174655040509,0,0,0,60.0653239170065,143.650444961086,1100.87058711578,4248.05912840976,11860.7448306198,147.48556024173
"332","2025-02-08","634",5,45.4647420542988,-73.6418320695181,3,6.75149670987381,7.911241118198,7.05084479843592,7.10440509317897,4.8553716125979,5.95436180271684,6.27747875514763,6.20042658344785,10231.2,10231.2,9792.76666666667,9472.78076923077,10,10,14.5833333333333,21.7307692307692,0,0,10.4166666666667,29.1346153846154,0,0,0,0,175,175,162.916666666667,132.019230769231,250,250,231.666666666667,182.980769230769,35,35,32.0833333333333,39.3269230769231,0,0,1518.77761813023,3112.76424880564,0,0,15.8771324027147,24.1093224054029,0,0,36.0843918243516,53.0604645280043,0,0,0,0,0,0,41.8578945162479,64.285359655705,0,0,63.5085296108588,100.368241673607,0,0,10.1036297108184,49.3589180427094,0,602.441659518622,3739.24888120447,14950.4616629531,82.0465196290055
"333","2025-02-10","634",5,45.4607424605366,-73.6378520873707,3,6.27810972644472,7.56684048085605,6.54644413135751,7.13586772275763,5.43295316542095,6.02773458072934,5.65677846475022,5.99328232949295,7789.2,7789.2,7789.2,6213.11923076923,45,45,45,43.6538461538461,85,85,85,78.8461538461538,0,0,0,0,0,0,0,11.5384615384615,145,145,145,114.326923076923,0,0,0,0,0,0,0,2079.6456819295,0,0,0,14.3183477732684,0,0,0,28.9457806979042,0,0,0,0,0,0,0,24.7841359273459,0,0,0,44.5459538682604,0,0,0,0,384.528778327035,792.299778381805,3236.30455275341,18691.6099933268,161.239121953991
"334","2025-02-12","634",5,45.4631469006551,-73.6385559115952,3,7.0648350587111,7.12840711970792,7.17980178414848,8.06521698618818,5.83459847629668,5.9711058796303,6.14265313008683,6.76222095442316,5949.4,5214.85,5346.69230769231,5751.82745098039,55,62.5,61.1538461538462,57.0588235294118,55,107.5,98.0769230769231,99.1176470588235,0,0,0,0,0,22.5,18.4615384615385,21.2745098039216,120,52.5,64.6153846153846,65.3921568627451,0,0,0,0,0,489.7,495.938468060871,2041.15103224415,0,5,5.06369683541833,11.2772545678563,0,35,35.4458778479283,31.7758694979845,0,0,0,0,0,15,15.191090506255,15.324592564075,0,45,45.573271518765,46.8278030368167,0,0,0,0,251.280425785364,1572.31406421201,4863.4773834854,16019.4652413536,118.106592713568
"335","2025-02-19","634",5,45.4598785713468,-73.6415726496455,3,3.7782213263983,5.84859179306985,6.30815290350188,5.77327564414413,7.23940388461167,7.62858360197452,6.85385059260204,6.2855618784343,2289.3,2289.3,2495.50769230769,3122.12115384615,30,30,32.6923076923077,37.5961538461539,95,95,97.3076923076923,100.192307692308,0,0,0,0,15,15,16.1538461538462,17.0192307692308,35,35,34.6153846153846,40.3846153846154,0,0,0,0,0,0,743.492408010486,1575.1843282534,0,0,9.70725343394151,13.9498536296834,0,0,8.32050294337843,12.4444466889318,0,0,0,0,0,0,4.16025147168922,7.29353832905992,0,0,1.38675049056307,26.2126700738057,0,0,0,0,0,100.953144247567,2509.69881416179,10547.2679584489,63.8249441632044
"336","2025-02-21","634",5,45.4587028514905,-73.6383397854859,3,8.2046009651768,6.77704591629244,5.85281018171057,5.12416726467925,5.6934160315053,5.39689820927491,6.10772857392652,6.26719432674178,2289.3,2289.3,2863.7,3312.20188679245,30,30,25,21.8867924528302,95,95,70.4166666666667,54.0566037735849,0,0,0,0,15,15,32.5,43.8679245283019,35,35,61.6666666666667,80.6603773584906,0,0,0,0,0,0,1564.85256813541,1917.9237599641,0,0,12.7920429813366,15.2298547613643,0,0,42.5578928334597,46.0983126231901,0,0,0,0,0,0,34.9350045864395,39.5605853459889,0,0,40.7505344824588,42.5400008120079,0,0,0,0,84.5093395664702,593.919420883422,2166.45005721497,7308.76785886514,248.509799294329
