Lon,Lat,Station_ID,Date,Year,Month,Day,Max_temp,Min_temp,Mean_temp,Total_precip,Snow_on_grnd,Speed_max_gust_wind,,,,,,,,,,
-73.74,45.47,PETI,2024-04-07,2024,4,7,11.8,-1.6,5.1,0.7,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-04-08,2024,4,8,18,3.2,10.6,1.2,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-04-09,2024,4,9,18.1,4.2,11.1,0.9,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-04-10,2024,4,10,18.3,5.4,11.8,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-04-11,2024,4,11,13.2,7.7,10.4,12.1,0,42,,,,,,,,,,
-73.74,45.47,PETI,2024-04-12,2024,4,12,22.2,9.3,15.7,15.1,0,61,,,,,,,,,,
-73.74,45.47,PETI,2024-04-13,2024,4,13,10.6,3.5,7,1.9,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-04-14,2024,4,14,11.3,2.8,7,1.4,0,35,,,,,,,,,,
-73.74,45.47,PETI,2024-04-15,2024,4,15,14.8,5.3,10,1.1,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-04-16,2024,4,16,12.2,3,7.6,0.6,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-04-17,2024,4,17,9.5,1.4,5.5,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-04-18,2024,4,18,11.1,5.5,8.3,5.3,0,46,,,,,,,,,,
-73.74,45.47,PETI,2024-04-19,2024,4,19,13,6.4,9.7,1.7,0,50,,,,,,,,,,
-73.74,45.47,PETI,2024-04-20,2024,4,20,10.9,4.4,7.7,0.4,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-04-21,2024,4,21,8.9,-0.2,4.3,0,0,50,,,,,,,,,,
-73.74,45.47,PETI,2024-04-22,2024,4,22,8.8,-2.9,2.9,0.4,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-04-23,2024,4,23,19.8,1.1,10.5,2.7,0,59,,,,,,,,,,
-73.74,45.47,PETI,2024-04-24,2024,4,24,10,-1.9,4,13.2,0,54,,,,,,,,,,
-73.74,45.47,PETI,2024-04-25,2024,4,25,8.7,-4.3,2.2,1,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-04-26,2024,4,26,13.9,-1,6.4,1.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-04-27,2024,4,27,19.9,5,12.5,0.6,0,41,,,,,,,,,,
-73.74,45.47,PETI,2024-04-28,2024,4,28,17.6,7.4,12.5,7.2,0,49,,,,,,,,,,
-73.74,45.47,PETI,2024-04-29,2024,4,29,13.6,5.5,9.6,0.2,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-04-30,2024,4,30,9,4.8,6.9,25.6,0,43,,,,,,,,,,
-73.74,45.47,PETI,2024-05-01,2024,5,1,15.4,5,10.2,0.4,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-02,2024,5,2,13.6,8.4,11,4.3,0,67,,,,,,,,,,
-73.74,45.47,PETI,2024-05-03,2024,5,3,19.7,8.8,14.2,0.2,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-05-04,2024,5,4,19.3,9.2,14.3,1,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-05-05,2024,5,5,14.2,10.1,12.1,11.5,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-05-06,2024,5,6,22.2,10.6,16.4,1.9,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-05-07,2024,5,7,21.6,7.4,14.5,1.4,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-05-08,2024,5,8,14.5,9,11.7,5.7,0,44,,,,,,,,,,
-73.74,45.47,PETI,2024-05-09,2024,5,9,15.1,7.1,11.1,0.9,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-05-10,2024,5,10,18,6.8,12.4,1.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-11,2024,5,11,19.7,5.9,12.8,0.5,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-12,2024,5,12,16.5,11.1,13.8,0.4,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-13,2024,5,13,19.7,10.9,15.3,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-05-14,2024,5,14,21.2,13.3,17.3,4.3,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-15,2024,5,15,21.3,12.2,16.7,2.3,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-16,2024,5,16,24.1,13.7,18.9,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-17,2024,5,17,26.1,14.5,20.3,0.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-18,2024,5,18,23.9,17.1,20.5,0.4,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-05-19,2024,5,19,26,14.9,20.4,0.4,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-20,2024,5,20,29.2,15,22.1,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-21,2024,5,21,26.8,16.9,21.8,4,0,67,,,,,,,,,,
-73.74,45.47,PETI,2024-05-22,2024,5,22,30.5,17.1,23.8,4.1,0,50,,,,,,,,,,
-73.74,45.47,PETI,2024-05-23,2024,5,23,25.3,18,21.7,1.7,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-05-24,2024,5,24,18.9,9.9,14.4,0,0,49,,,,,,,,,,
-73.74,45.47,PETI,2024-05-25,2024,5,25,21.2,7.8,14.5,0.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-05-26,2024,5,26,25,11.7,18.3,0.5,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-05-27,2024,5,27,25.3,18.3,21.8,22.9,0,64,,,,,,,,,,
-73.74,45.47,PETI,2024-05-28,2024,5,28,22.2,13.3,17.7,0.3,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-05-29,2024,5,29,19,10,14.5,0.8,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-05-30,2024,5,30,21.3,7.7,14.5,0.7,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-05-31,2024,5,31,24.4,10.4,17.4,0.9,0,40,,,,,,,,,,
-73.74,45.47,PETI,2024-06-01,2024,6,1,27.3,12.4,19.8,0.7,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-02,2024,6,2,27.6,13.4,20.5,1.7,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-03,2024,6,3,30.4,16.4,23.4,0.4,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-04,2024,6,4,30.8,15.7,23.3,1.3,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-05,2024,6,5,30.2,19.2,24.7,0.5,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-06,2024,6,6,26.9,16.1,21.5,20.2,0,53,,,,,,,,,,
-73.74,45.47,PETI,2024-06-07,2024,6,7,22.1,15.7,18.9,4.3,0,44,,,,,,,,,,
-73.74,45.47,PETI,2024-06-08,2024,6,8,21.8,15.2,18.5,4.8,0,53,,,,,,,,,,
-73.74,45.47,PETI,2024-06-09,2024,6,9,19.2,13.5,16.3,6,0,43,,,,,,,,,,
-73.74,45.47,PETI,2024-06-10,2024,6,10,17.7,12.8,15.2,2.2,0,37,,,,,,,,,,
-73.74,45.47,PETI,2024-06-11,2024,6,11,17.9,12.1,15,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-12,2024,6,12,20.4,12.9,16.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-13,2024,6,13,27.4,12.9,20.2,4.3,0,46,,,,,,,,,,
-73.74,45.47,PETI,2024-06-14,2024,6,14,24.6,12.2,18.4,0.4,0,40,,,,,,,,,,
-73.74,45.47,PETI,2024-06-15,2024,6,15,20.2,9.5,14.8,0.3,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-06-16,2024,6,16,22.6,9,15.8,0.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-17,2024,6,17,29.9,17.4,23.7,0.3,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-18,2024,6,18,32.5,20.9,26.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-19,2024,6,19,33.6,23.7,28.7,0.2,0,40,,,,,,,,,,
-73.74,45.47,PETI,2024-06-20,2024,6,20,32.3,22.1,27.2,1.3,0,41,,,,,,,,,,
-73.74,45.47,PETI,2024-06-21,2024,6,21,24.1,19,21.5,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-06-22,2024,6,22,24.4,17.6,21,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-23,2024,6,23,27.6,16,21.8,50.7,0,53,,,,,,,,,,
-73.74,45.47,PETI,2024-06-24,2024,6,24,25.8,15.2,20.5,5.9,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-06-25,2024,6,25,28.5,16.2,22.4,0.2,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-06-26,2024,6,26,27.5,17.1,22.3,11.4,0,41,,,,,,,,,,
-73.74,45.47,PETI,2024-06-27,2024,6,27,19.8,10.1,15,1.6,0,52,,,,,,,,,,
-73.74,45.47,PETI,2024-06-28,2024,6,28,23,8.5,15.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-06-29,2024,6,29,22.5,16.5,19.5,6.7,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-06-30,2024,6,30,26.8,17.5,22.2,0.5,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-07-01,2024,7,1,26,15.7,20.9,0.4,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-07-02,2024,7,2,28,15.6,21.8,0.7,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-03,2024,7,3,28.6,18.1,23.3,3.5,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-07-04,2024,7,4,29.1,21.8,25.4,0,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-07-05,2024,7,5,29.7,21,25.3,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-06,2024,7,6,27.3,18.9,23.1,1.9,0,37,,,,,,,,,,
-73.74,45.47,PETI,2024-07-07,2024,7,7,28.6,18.4,23.5,0.5,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-08,2024,7,8,29.7,21,25.3,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-09,2024,7,9,29.6,22.3,25.9,0,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-07-10,2024,7,10,26.1,19.4,22.8,77,0,43,,,,,,,,,,
-73.74,45.47,PETI,2024-07-11,2024,7,11,21.2,19.1,20.2,0,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-07-12,2024,7,12,26.9,19.5,23.2,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-13,2024,7,13,28.8,21.3,25,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-14,2024,7,14,29.4,20.7,25,0,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-07-15,2024,7,15,30.8,21.5,26.2,0,0,51,,,,,,,,,,
-73.74,45.47,PETI,2024-07-16,2024,7,16,28.8,20.8,24.8,0.5,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-17,2024,7,17,28,21.6,24.8,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-07-18,2024,7,18,23.9,17.4,20.7,0,0,43,,,,,,,,,,
-73.74,45.47,PETI,2024-07-19,2024,7,19,26,16.1,21,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-07-20,2024,7,20,27.6,17.7,22.7,3.2,0,44,,,,,,,,,,
-73.74,45.47,PETI,2024-07-21,2024,7,21,24.4,14.7,19.5,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-07-22,2024,7,22,27.1,13.8,20.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-23,2024,7,23,27.4,17.9,22.6,0,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-07-24,2024,7,24,27.4,18.5,22.9,11.9,0,72,,,,,,,,,,
-73.74,45.47,PETI,2024-07-25,2024,7,25,22.7,17.4,20.1,0.5,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-07-26,2024,7,26,27.4,16,21.7,0,0,40,,,,,,,,,,
-73.74,45.47,PETI,2024-07-27,2024,7,27,28.4,15.9,22.2,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-28,2024,7,28,28.4,19.1,23.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-29,2024,7,29,29.8,18.8,24.3,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-30,2024,7,30,30.2,21.6,25.9,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-07-31,2024,7,31,27.8,22.7,25.3,9,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-01,2024,8,1,31.2,22.4,26.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-02,2024,8,2,31.3,23.5,27.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-03,2024,8,3,31.1,23.7,27.4,0,0,35,,,,,,,,,,
-73.74,45.47,PETI,2024-08-04,2024,8,4,30.6,18.8,24.7,1,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-08-05,2024,8,5,22.4,14.5,18.4,4,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-06,2024,8,6,23.8,13.5,18.6,0.3,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-07,2024,8,7,25.5,12.9,19.2,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-08,2024,8,8,27.4,15.3,21.3,3.4,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-08-09,2024,8,9,22.2,18.1,20.1,150.2,0,78,,,,,,,,,,
-73.74,45.47,PETI,2024-08-10,2024,8,10,26.3,18.6,22.4,0.2,0,46,,,,,,,,,,
-73.74,45.47,PETI,2024-08-11,2024,8,11,24.3,16.6,20.4,0.9,0,41,,,,,,,,,,
-73.74,45.47,PETI,2024-08-12,2024,8,12,22.8,14.8,18.8,0,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-08-13,2024,8,13,27.8,16.2,22,0,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-08-14,2024,8,14,29.7,18.4,24,0,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-08-15,2024,8,15,27.8,19.4,23.6,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-16,2024,8,16,28.6,20.3,24.5,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-17,2024,8,17,27.3,21.2,24.3,0.6,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-08-18,2024,8,18,26.4,20.5,23.5,0.4,0,37,,,,,,,,,,
-73.74,45.47,PETI,2024-08-19,2024,8,19,23.3,11.6,17.4,20.4,0,44,,,,,,,,,,
-73.74,45.47,PETI,2024-08-20,2024,8,20,19.2,11.8,15.5,1.7,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-21,2024,8,21,15.5,12.9,14.2,21.2,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-08-22,2024,8,22,20.1,13.7,16.9,0.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-23,2024,8,23,25.3,14.1,19.7,0,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-08-24,2024,8,24,25.7,17,21.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-25,2024,8,25,25.6,17.4,21.5,1.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-26,2024,8,26,27.3,16.3,21.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-27,2024,8,27,28.1,19.6,23.9,6.3,0,43,,,,,,,,,,
-73.74,45.47,PETI,2024-08-28,2024,8,28,22.2,13.9,18.1,0.2,0,45,,,,,,,,,,
-73.74,45.47,PETI,2024-08-29,2024,8,29,22.3,11.3,16.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-08-30,2024,8,30,25.3,13,19.2,0,0,35,,,,,,,,,,
-73.74,45.47,PETI,2024-08-31,2024,8,31,21.7,18.3,20,9.5,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-01,2024,9,1,26.9,11.1,19,6.6,0,55,,,,,,,,,,
-73.74,45.47,PETI,2024-09-02,2024,9,2,17.3,10.2,13.7,0.2,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-09-03,2024,9,3,22.3,9,15.7,0,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-09-04,2024,9,4,24.5,15,19.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-05,2024,9,5,26.3,15.2,20.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-06,2024,9,6,24.6,15.7,20.1,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-09-07,2024,9,7,22,9.8,15.9,16.4,0,52,,,,,,,,,,
-73.74,45.47,PETI,2024-09-08,2024,9,8,13.6,7.4,10.5,0,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-09-09,2024,9,9,21.1,10.3,15.7,0,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-09-10,2024,9,10,20.4,7,13.7,0,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-09-11,2024,9,11,23.5,12.7,18.1,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-12,2024,9,12,24.6,15.6,20.1,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-13,2024,9,13,26.9,13.9,20.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-14,2024,9,14,27.5,15.4,21.5,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-15,2024,9,15,27.8,15.6,21.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-16,2024,9,16,28.1,16.8,22.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-17,2024,9,17,28.5,17.6,23.1,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-18,2024,9,18,27.8,15.7,21.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-19,2024,9,19,27.2,16,21.6,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-20,2024,9,20,25.7,15,20.3,0,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-09-21,2024,9,21,23.3,15.7,19.5,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-22,2024,9,22,23.1,13,18.1,0.2,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-09-23,2024,9,23,17,13.7,15.3,8.6,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-09-24,2024,9,24,21.2,14.6,17.9,0.5,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-09-25,2024,9,25,16,13,14.5,10.4,0,42,,,,,,,,,,
-73.74,45.47,PETI,2024-09-26,2024,9,26,22.3,14.5,18.4,7.6,0,39,,,,,,,,,,
-73.74,45.47,PETI,2024-09-27,2024,9,27,20.7,12.5,16.6,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-28,2024,9,28,21.6,11.2,16.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-29,2024,9,29,21.4,12.3,16.9,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-09-30,2024,9,30,22.3,13.2,17.8,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-01,2024,10,1,23.1,10.9,17,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-10-02,2024,10,2,19.9,11.4,15.7,2.8,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-10-03,2024,10,3,,,,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-04,2024,10,4,22.7,11.5,17.1,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-10-05,2024,10,5,19.1,8.8,13.9,1,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-06,2024,10,6,19.1,7.1,13.1,1.4,0,41,,,,,,,,,,
-73.74,45.47,PETI,2024-10-07,2024,10,7,17.5,6.4,12,3.8,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-10-08,2024,10,8,14.4,4.5,9.4,2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-09,2024,10,9,13,6.4,9.7,2.1,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-10-10,2024,10,10,12.2,7.1,9.6,1,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-10-11,2024,10,11,16,8.6,12.3,1.3,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-10-12,2024,10,12,15.7,4.1,9.9,2.9,0,60,,,,,,,,,,
-73.74,45.47,PETI,2024-10-13,2024,10,13,10.7,4.4,7.5,2.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-14,2024,10,14,7.7,4.1,5.9,3.2,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-10-15,2024,10,15,10.2,3.9,7,1.8,0,50,,,,,,,,,,
-73.74,45.47,PETI,2024-10-16,2024,10,16,10.4,3,6.7,3,0,35,,,,,,,,,,
-73.74,45.47,PETI,2024-10-17,2024,10,17,13.3,0,6.7,3.6,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-18,2024,10,18,16.6,4,10.3,3.9,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-19,2024,10,19,18.4,6.7,12.5,3.1,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-20,2024,10,20,20.2,7.8,14,3.6,0,37,,,,,,,,,,
-73.74,45.47,PETI,2024-10-21,2024,10,21,23.1,11.5,17.3,2.2,0,31,,,,,,,,,,
-73.74,45.47,PETI,2024-10-22,2024,10,22,22,10.8,16.4,3.1,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-23,2024,10,23,,,,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-24,2024,10,24,12.4,2.6,7.5,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-25,2024,10,25,,,,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-26,2024,10,26,11.9,2.6,7.2,0,0,55,,,,,,,,,,
-73.74,45.47,PETI,2024-10-27,2024,10,27,8.1,-2.7,2.7,0,0,49,,,,,,,,,,
-73.74,45.47,PETI,2024-10-28,2024,10,28,6.9,-4.4,1.2,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-10-29,2024,10,29,12.2,2.3,7.3,6,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-10-30,2024,10,30,22.6,10.1,16.4,0,0,33,,,,,,,,,,
-73.74,45.47,PETI,2024-10-31,2024,10,31,24.3,18.5,21.4,0,0,53,,,,,,,,,,
-73.74,45.47,PETI,2024-11-01,2024,11,1,19.2,4.2,11.7,0,0,60,,,,,,,,,,
-73.74,45.47,PETI,2024-11-02,2024,11,2,4.8,-2.1,1.3,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-03,2024,11,3,5.6,-5.2,0.2,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-04,2024,11,4,8.2,2.5,5.4,5.3,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-11-05,2024,11,5,18.3,7.6,12.9,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-06,2024,11,6,21.7,11,16.4,0,0,57,,,,,,,,,,
-73.74,45.47,PETI,2024-11-07,2024,11,7,11.2,6.6,8.9,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-11-08,2024,11,8,12,3.8,7.9,0.7,0,71,,,,,,,,,,
-73.74,45.47,PETI,2024-11-09,2024,11,9,8.2,1.6,4.9,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-11-10,2024,11,10,9.9,0.7,5.3,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-11,2024,11,11,13.3,5.8,9.6,18.2,0,47,,,,,,,,,,
-73.74,45.47,PETI,2024-11-12,2024,11,12,6.7,-1.4,2.6,0,0,45,,,,,,,,,,
-73.74,45.47,PETI,2024-11-13,2024,11,13,3.5,-2.6,0.5,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-14,2024,11,14,4.4,-2.8,0.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-15,2024,11,15,9.6,-2.8,3.4,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-16,2024,11,16,14.3,1.3,7.8,0,0,34,,,,,,,,,,
-73.74,45.47,PETI,2024-11-17,2024,11,17,8.3,-2.1,3.1,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-18,2024,11,18,10.7,1.1,5.9,0.8,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-19,2024,11,19,10.9,0.9,5.9,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-20,2024,11,20,8,3.7,5.9,0,0,35,,,,,,,,,,
-73.74,45.47,PETI,2024-11-21,2024,11,21,8.1,5.4,6.8,1.7,0,44,,,,,,,,,,
-73.74,45.47,PETI,2024-11-22,2024,11,22,7.7,3.7,5.7,4.1,0,57,,,,,,,,,,
-73.74,45.47,PETI,2024-11-23,2024,11,23,7.3,4,5.7,0,0,36,,,,,,,,,,
-73.74,45.47,PETI,2024-11-24,2024,11,24,5.3,-0.1,2.6,0,0,58,,,,,,,,,,
-73.74,45.47,PETI,2024-11-25,2024,11,25,4.3,-1.5,1.4,0,0,32,,,,,,,,,,
-73.74,45.47,PETI,2024-11-26,2024,11,26,5.1,-1,2.1,5.7,0,35,,,,,,,,,,
-73.74,45.47,PETI,2024-11-27,2024,11,27,5.7,2,3.9,0,0,48,,,,,,,,,,
-73.74,45.47,PETI,2024-11-28,2024,11,28,3.4,0.6,2,4.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-11-29,2024,11,29,3.6,-1.8,0.9,0,0,42,,,,,,,,,,
-73.74,45.47,PETI,2024-11-30,2024,11,30,2.3,-0.9,0.7,0.2,0,41,,,,,,,,,,
-73.74,45.47,PETI,2024-12-01,2024,12,1,0.5,-3.2,-1.4,0,0,38,,,,,,,,,,
-73.74,45.47,PETI,2024-12-02,2024,12,2,-0.5,-4.9,-2.7,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-12-03,2024,12,3,0.1,-5.2,-2.6,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2024-12-04,2024,12,4,-0.2,-6.2,-3.2,1.8,0,46,,,,,,,,,,
-73.74,45.47,PETI,2024-12-05,2024,12,5,1.4,-4.2,-1.4,1.9,1,53,,,,,,,,,,
-73.74,45.47,PETI,2024-12-06,2024,12,6,-4.1,-8.4,-6.2,0.2,1,53,,,,,,,,,,
-73.74,45.47,PETI,2024-12-07,2024,12,7,-2.5,-8.3,-5.4,2.4,1,0,,,,,,,,,,
-73.74,45.47,PETI,2024-12-08,2024,12,8,3,-3.5,-0.3,5.4,11,42,,,,,,,,,,
-73.74,45.47,PETI,2024-12-09,2024,12,9,-3.2,-7.1,-5.2,2.7,9,43,,,,,,,,,,
-73.74,45.47,PETI,2024-12-10,2024,12,10,3.4,-3.2,0.1,9.7,9,31,,,,,,,,,,
-73.74,45.47,PETI,2024-12-11,2024,12,11,5.9,1.1,3.5,26.4,5,42,,,,,,,,,,
-73.74,45.47,PETI,2024-12-12,2024,12,12,1.9,-7.2,-2.6,0,0,63,,,,,,,,,,
